[api] http://127.0.0.1:12346 health={'status': 'ok'}
[brain] loading MaleCNS graph (threshold=5)...
[brain] condition=real n=146271 window=50ms populations={'ORN': 2639, 'ALPN': 686, 'KC': 4064, 'MBON': 97, 'DN': 1314} feature_version=2 encoding=glomerular32 (315 bits, 32 to the brain, 32 whole glomeruli, 2075 receptor neurons, tuning apl2, 283 bits not sent)
[policy] mode=brain (FLY DECIDES)
[policy] bc3/real_alpn_kc_dn_mlp.npz over ALPN+KC+DN spikes (state encoding v2, encoding glomerular32)
[run] starting RED deck / WHITE stake
[ 72] SELECTING_HAND score=220/600 h=3 d=2 $=10 -> select_card[4] (select hand slot 4) | DN 4.9Hz KC 1.3Hz
[ 73] SELECTING_HAND score=220/600 h=3 d=2 $=10 -> select_card[5] (select hand slot 5) | DN 6.0Hz KC 1.3Hz
[ 74] SELECTING_HAND score=220/600 h=3 d=2 $=10 -> select_card[6] (select hand slot 6) | DN 6.0Hz KC 1.3Hz
[ 75] SELECTING_HAND score=220/600 h=3 d=2 $=10 -> select_card[7] (select hand slot 7) | DN 5.6Hz KC 1.4Hz
[ 76] SELECTING_HAND score=220/600 h=3 d=2 $=10 -> play (play hand slots [3, 4, 5, 6, 7]) | DN 5.2Hz KC 1.9Hz
[ 77] SELECTING_HAND score=420/600 h=2 d=2 $=10 -> select_card[0] (select hand slot 0) | DN 4.9Hz KC 1.2Hz
[ 78] SELECTING_HAND score=420/600 h=2 d=2 $=10 -> select_card[4] (select hand slot 4) | DN 4.0Hz KC 1.2Hz
[ 79] SELECTING_HAND score=420/600 h=2 d=2 $=10 -> select_card[3] (select hand slot 3) | DN 4.0Hz KC 1.2Hz
[ 80] SELECTING_HAND score=420/600 h=2 d=2 $=10 -> select_card[5] (select hand slot 5) | DN 4.0Hz KC 1.2Hz
[ 81] SELECTING_HAND score=420/600 h=2 d=2 $=10 -> select_card[6] (select hand slot 6) | DN 4.0Hz KC 1.2Hz
[ 82] SELECTING_HAND score=420/600 h=2 d=2 $=10 -> discard (discard hand slots [0, 3, 4, 5, 6]) | DN 4.0Hz KC 1.2Hz
[ 83] SELECTING_HAND score=420/600 h=2 d=1 $=10 -> select_card[0] (select hand slot 0) | DN 4.9Hz KC 1.2Hz
[ 84] SELECTING_HAND score=420/600 h=2 d=1 $=10 -> select_card[4] (select hand slot 4) | DN 4.0Hz KC 1.2Hz
[ 85] SELECTING_HAND score=420/600 h=2 d=1 $=10 -> select_card[3] (select hand slot 3) | DN 4.0Hz KC 1.2Hz
[ 86] SELECTING_HAND score=420/600 h=2 d=1 $=10 -> select_card[5] (select hand slot 5) | DN 4.0Hz KC 1.2Hz
[ 87] SELECTING_HAND score=420/600 h=2 d=1 $=10 -> select_card[6] (select hand slot 6) | DN 4.0Hz KC 1.2Hz
[ 88] SELECTING_HAND score=420/600 h=2 d=1 $=10 -> discard (discard hand slots [0, 3, 4, 5, 6]) | DN 4.0Hz KC 1.2Hz
[ 89] SELECTING_HAND score=420/600 h=2 d=0 $=10 -> select_card[0] (select hand slot 0) | DN 4.3Hz KC 1.1Hz
[ 90] SELECTING_HAND score=420/600 h=2 d=0 $=10 -> select_card[1] (select hand slot 1) | DN 4.6Hz KC 1.0Hz
[ 91] SELECTING_HAND score=420/600 h=2 d=0 $=10 -> select_card[4] (select hand slot 4) | DN 4.6Hz KC 1.0Hz
[ 92] SELECTING_HAND score=420/600 h=2 d=0 $=10 -> select_card[5] (select hand slot 5) | DN 4.6Hz KC 1.0Hz
[ 93] SELECTING_HAND score=420/600 h=2 d=0 $=10 -> select_card[3] (select hand slot 3) | DN 4.6Hz KC 1.0Hz
[ 94] SELECTING_HAND score=420/600 h=2 d=0 $=10 -> play (play hand slots [0, 1, 3, 4, 5]) | DN 4.6Hz KC 1.0Hz
[ 95] SELECTING_HAND score=436/600 h=1 d=0 $=10 -> select_card[0] (select hand slot 0) | DN 10.5Hz KC 1.3Hz
[ 96] SELECTING_HAND score=436/600 h=1 d=0 $=10 -> select_card[1] (select hand slot 1) | DN 9.8Hz KC 1.3Hz
[ 97] SELECTING_HAND score=436/600 h=1 d=0 $=10 -> select_card[2] (select hand slot 2) | DN 9.8Hz KC 1.3Hz
[ 98] SELECTING_HAND score=436/600 h=1 d=0 $=10 -> select_card[3] (select hand slot 3) | DN 9.8Hz KC 1.3Hz
[ 99] SELECTING_HAND score=436/600 h=1 d=0 $=10 -> select_card[4] (select hand slot 4) | DN 9.8Hz KC 1.3Hz
[100] SELECTING_HAND score=436/600 h=1 d=0 $=10 -> play (play hand slots [0, 1, 2, 3, 4]) | DN 9.8Hz KC 1.3Hz
[run] game_over_lose after 100 decisions
EXIT=0
